class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
turn_left,0.519208729,0.369166762,-0.480209172,0.99996525,0.530124784,0.335063756,-0.453060567,0.999920011,0.538576186,0.334504783,-0.453140736,0.999920726,0.546394229,0.334217161,-0.453026533,0.999903202,0.505770326,0.335595071,-0.45193854,0.999934494,0.497232109,0.336144567,-0.451911032,0.999932528,0.489360392,0.337096006,-0.452179283,0.999924183,0.554472446,0.345170885,-0.239088014,0.999939978,0.478209555,0.351721615,-0.230118066,0.999974072,0.534367681,0.40118596,-0.398446709,0.999963999,0.505282998,0.4006944,-0.395942092,0.999973774,0.611749768,0.494613647,-0.106793389,0.999813497,0.412287802,0.489567548,-0.070828639,0.999864697,0.762613595,0.490108609,-0.303852171,0.999668717,0.265488714,0.527159035,-0.017723639,0.999305129,0.797849476,0.300435126,-0.659416795,0.997764111,0.112317897,0.513024271,-0.205466777,0.994164944,0.80981189,0.250162482,-0.732033789,0.982582748,0.064598821,0.519913137,-0.232893944,0.976612031,0.797062576,0.236617148,-0.722004235,0.981323242,0.064509578,0.51209569,-0.302811027,0.981450856,0.788627028,0.253601551,-0.671313941,0.985127866,0.078550503,0.512919605,-0.243671134,0.985921323,0.554509282,0.939453304,-0.00858685,0.981823444,0.430681616,0.930220604,0.010204544,0.985279799,0.551454544,1.239453197,0.017940041,0.208439276,0.421972573,1.223367333,0.053511582,0.169923306,0.546408951,1.505310535,0.283719212,0.013285206,0.413621366,1.506543875,0.211132735,0.018532827,0.548121154,1.542250991,0.299510092,0.029995404,0.413727671,1.546676755,0.21723184,0.028624451,0.522284329,1.594498754,0.068070233,0.008730245,0.423283756,1.595992446,-0.046996541,0.010789521
turn_left,0.518716276,0.368803561,-0.486984879,0.999967277,0.529419541,0.334452033,-0.459265888,0.99992466,0.537838876,0.333860368,-0.459343523,0.999925435,0.54570663,0.333581537,-0.459227264,0.999908745,0.50504154,0.335023433,-0.458609432,0.999938309,0.496563971,0.335556358,-0.458587319,0.999936402,0.488688767,0.336430013,-0.458855063,0.999928296,0.554036081,0.344760031,-0.243787974,0.999943912,0.477728069,0.350969255,-0.236863449,0.999975801,0.53386569,0.401037335,-0.404812396,0.999965906,0.50473392,0.400616437,-0.40289712,0.999975264,0.611779392,0.49462992,-0.107162856,0.999823034,0.412123859,0.489299476,-0.081666321,0.999869168,0.762392163,0.489997298,-0.281079531,0.999673545,0.265211374,0.527167141,-0.039080523,0.999327719,0.807727516,0.299413681,-0.62137574,0.997891188,0.110890366,0.513682246,-0.237267807,0.99431932,0.821091175,0.249567538,-0.68998003,0.983527243,0.063573778,0.521191537,-0.265257925,0.977030456,0.808686137,0.235610291,-0.683277905,0.982388675,0.063356645,0.513443053,-0.336901098,0.98180145,0.800904751,0.252065361,-0.634589493,0.985995412,0.077314131,0.513792932,-0.276455313,0.986212373,0.554580808,0.939437628,-0.00684855,0.982283413,0.430693626,0.930224478,0.008492529,0.985624671,0.551875353,1.2394768,0.015600185,0.209207594,0.421788126,1.2234056,0.052757464,0.169701606,0.546630979,1.505502105,0.279500425,0.013109489,0.413576126,1.506690979,0.208935589,0.018207734,0.548345327,1.542510629,0.294820487,0.030075993,0.413697898,1.546772599,0.21467039,0.028411364,0.52233392,1.594851613,0.061074503,0.008674153,0.423149168,1.596278667,-0.051077396,0.010640411
turn_left,0.518648267,0.368811399,-0.484782517,0.999969602,0.529120028,0.334439635,-0.456753343,0.999929965,0.537469804,0.333831221,-0.456825912,0.99993068,0.545319617,0.333530575,-0.456710726,0.999915063,0.504871488,0.335040092,-0.456662595,0.99994272,0.496422708,0.335571349,-0.456643403,0.999940932,0.4886114,0.336443841,-0.456911981,0.999933302,0.553617001,0.344699562,-0.241310641,0.999948025,0.477615982,0.350934148,-0.237337634,0.999977648,0.533736467,0.401048392,-0.402642548,0.999968112,0.504743159,0.400658339,-0.401298285,0.999976993,0.611821055,0.494679242,-0.094331965,0.999832332,0.412145764,0.489403576,-0.092296228,0.999874473,0.761712313,0.490046352,-0.241113067,0.999670863,0.265262097,0.527125716,-0.058589458,0.999340594,0.813139796,0.300524682,-0.568426728,0.998010933,0.111082062,0.513689935,-0.24894321,0.994450033,0.829308867,0.251145691,-0.633788049,0.984471738,0.063646965,0.521279991,-0.277271003,0.977481008,0.818857491,0.235929579,-0.631990612,0.983454883,0.063485235,0.513520181,-0.349163234,0.982171714,0.810834765,0.252485484,-0.583668292,0.98684603,0.077448197,0.513832748,-0.287719727,0.98649931,0.554598629,0.93944031,-0.002801847,0.983033955,0.430708557,0.930225909,0.004450969,0.986204326,0.551885486,1.239304781,0.02175976,0.213646486,0.421708763,1.223491669,0.054843783,0.172370672,0.546371937,1.504854083,0.280872554,0.013310269,0.413097799,1.50642395,0.217665046,0.018406136,0.548024297,1.541485548,0.295253843,0.030985244,0.413247526,1.546472907,0.224303126,0.028969297,0.52120316,1.594687581,0.06137206,0.008864362,0.422639132,1.596035004,-0.040284209,0.010807831
turn_left,0.51793021,0.368254483,-0.482997805,0.999971032,0.528265357,0.333688259,-0.454831839,0.999933362,0.536594808,0.333067507,-0.454901516,0.999934137,0.544555962,0.332797647,-0.454785049,0.999919116,0.504059494,0.334492058,-0.454515755,0.999945641,0.495736837,0.335095376,-0.454496533,0.999943852,0.487963438,0.335994571,-0.45476374,0.999936521,0.553219914,0.344343841,-0.240037769,0.999950886,0.477222383,0.350546509,-0.234845728,0.99997896,0.533125043,0.400651455,-0.401174784,0.999969244,0.504160106,0.400330245,-0.399563521,0.999978006,0.611866355,0.494868964,-0.095937848,0.999836445,0.412142456,0.489405125,-0.08805231,0.99987632,0.760906875,0.490432709,-0.257134974,0.999666095,0.265347779,0.527114093,-0.052587844,0.999350548,0.814086914,0.301466405,-0.58622086,0.998097301,0.111153528,0.513657987,-0.250266731,0.994539142,0.831121802,0.251922965,-0.652019441,0.98515743,0.063596904,0.521308303,-0.278431594,0.977770984,0.820710838,0.236539751,-0.647785068,0.984248936,0.063376918,0.513528943,-0.349253476,0.982428551,0.812489808,0.253078371,-0.600472331,0.987500668,0.07735499,0.513707101,-0.28899321,0.986710131,0.554605126,0.939391255,-0.002478614,0.983408511,0.430711687,0.930096626,0.004114416,0.986496091,0.552104712,1.239153504,0.018751869,0.216275066,0.421748936,1.223554373,0.054737069,0.174175084,0.5469684,1.50478518,0.274740547,0.013318764,0.414010614,1.506497622,0.213911414,0.018379211,0.548723102,1.54135704,0.289330989,0.031381357,0.414391279,1.546554446,0.220081657,0.029281875,0.521870971,1.594711423,0.059762307,0.00893671,0.423725605,1.596026659,-0.041111235,0.010837936
turn_left,0.517982066,0.368240654,-0.484031349,0.999972403,0.528221607,0.333658814,-0.455546707,0.9999367,0.53654635,0.333034515,-0.455621094,0.999937415,0.54449302,0.332765967,-0.455509663,0.999922991,0.504057586,0.334480017,-0.456396818,0.999948442,0.495729864,0.335097164,-0.456387848,0.999946773,0.487973988,0.335997254,-0.45664531,0.99993974,0.553113401,0.344334036,-0.239550546,0.999953568,0.477187246,0.350504518,-0.240037322,0.999980271,0.533167303,0.400654584,-0.401646137,0.999970436,0.504194498,0.400333196,-0.401591122,0.999979079,0.611908317,0.49502784,-0.092635512,0.999841452,0.412153244,0.489419848,-0.09686815,0.999878824,0.760674715,0.490456849,-0.243150637,0.999663472,0.265482545,0.526988626,-0.070584461,0.999368131,0.813887596,0.302172631,-0.565028429,0.998185933,0.110468283,0.512539685,-0.273859352,0.994669735,0.83006084,0.252604961,-0.62975359,0.985858262,0.063185558,0.520224094,-0.302929461,0.978197515,0.819329381,0.236819267,-0.626668334,0.985049009,0.063049532,0.512536705,-0.374374419,0.98278445,0.811103463,0.25318712,-0.579830408,0.988147259,0.076968536,0.512448192,-0.312860429,0.98698318,0.554516196,0.939145505,0.000128106,0.983854711,0.430722088,0.9297629,0.001466113,0.986795306,0.55193609,1.239177585,0.019177536,0.221249327,0.421304852,1.223564386,0.044327926,0.178011894,0.546424925,1.504889369,0.277807951,0.013662114,0.413676023,1.506553292,0.191136256,0.01872687,0.548088908,1.54150176,0.292632073,0.032242134,0.414123923,1.546581745,0.195684344,0.029837357,0.521265805,1.594779849,0.063181467,0.009192515,0.423639238,1.596155763,-0.067566939,0.011087924
turn_left,0.5185377,0.368247926,-0.483717144,0.999973655,0.528383136,0.333665639,-0.455106974,0.99993974,0.536683202,0.333040506,-0.455178916,0.999940276,0.544526994,0.332773149,-0.455065787,0.999926507,0.50435698,0.334486455,-0.456306785,0.999950945,0.495918095,0.335104853,-0.456295192,0.999949276,0.488137871,0.33600539,-0.456553757,0.999942482,0.553108513,0.344347745,-0.238909155,0.999956012,0.477190644,0.350500494,-0.240838498,0.999981403,0.533429384,0.400709838,-0.401208639,0.999971628,0.504596114,0.40041253,-0.401621401,0.999980092,0.611969054,0.495073348,-0.09260086,0.999847591,0.412161499,0.489417851,-0.097132914,0.999882281,0.760666847,0.490293711,-0.248535246,0.999663353,0.265436947,0.526336908,-0.073407844,0.999384463,0.81105721,0.302234858,-0.577352762,0.998263001,0.108815528,0.511819243,-0.279750168,0.994741499,0.82599175,0.25281179,-0.643540561,0.986454844,0.062582612,0.519799113,-0.30903849,0.97840476,0.814251304,0.237376481,-0.638697743,0.985726714,0.062614836,0.512451649,-0.381369084,0.982969999,0.806299508,0.253723025,-0.591400266,0.988690138,0.07629244,0.512186885,-0.319231302,0.987152636,0.554518104,0.939138412,0.000894969,0.984114408,0.430888236,0.929755628,0.000720598,0.986973643,0.55215615,1.239255548,0.019442651,0.221825838,0.421398252,1.223662257,0.039208505,0.176768407,0.546529114,1.505563378,0.27909717,0.01368459,0.413752139,1.507050633,0.181852713,0.018552132,0.548130929,1.542243123,0.293902844,0.03258932,0.414139599,1.547131419,0.185704872,0.029921414,0.521510243,1.595410109,0.064579636,0.009258407,0.423576117,1.59646976,-0.079472683,0.011070045
turn_left,0.518557906,0.36839959,-0.48319453,0.999974787,0.528415382,0.333752304,-0.454512984,0.999942541,0.536712885,0.333121389,-0.45458445,0.999942899,0.544557691,0.332852483,-0.454470098,0.999929786,0.504392266,0.334663093,-0.455579758,0.99995333,0.495947421,0.335353494,-0.45556879,0.999951661,0.488158226,0.336288542,-0.455827236,0.999945223,0.553115368,0.344499141,-0.238559961,0.999958098,0.477158308,0.350606799,-0.239485905,0.999982476,0.533464551,0.400918067,-0.400770724,0.999972582,0.504621744,0.400773674,-0.401074886,0.999980986,0.612002373,0.495489508,-0.092874981,0.999850929,0.412169695,0.489549637,-0.094937183,0.999884546,0.760649621,0.490162045,-0.253370076,0.999659896,0.265371978,0.526130319,-0.070730649,0.999397457,0.80951941,0.300343066,-0.582306027,0.998321235,0.107496038,0.511497796,-0.28026709,0.994805098,0.823859692,0.251168072,-0.648959279,0.986924231,0.061712675,0.519797146,-0.310158491,0.978586018,0.811970532,0.236039832,-0.643255353,0.986266553,0.061830312,0.512470901,-0.38200137,0.983131707,0.80403769,0.25198406,-0.596032679,0.989127278,0.075246818,0.512187719,-0.319707572,0.987295389,0.554520071,0.939133644,0.001263122,0.984347761,0.430920988,0.929762483,0.000347319,0.987148225,0.551987827,1.23929143,0.021174062,0.223443672,0.420977175,1.223701954,0.039868299,0.177084878,0.545587361,1.50558722,0.279827684,0.013719816,0.413063675,1.507100821,0.185466826,0.018459199,0.546963334,1.54232192,0.294977486,0.033000529,0.413391113,1.547179103,0.189724952,0.030058702,0.520548284,1.595508218,0.064862832,0.009325014,0.42288962,1.596553445,-0.075682357,0.011067298
turn_left,0.518732905,0.369769275,-0.490857989,0.999975801,0.528483987,0.334740102,-0.462473005,0.999945104,0.536754251,0.333935708,-0.462541044,0.999945402,0.544578195,0.333454877,-0.46243602,0.999932766,0.504405022,0.336170882,-0.463796854,0.999955416,0.49597168,0.337008625,-0.463768065,0.999953687,0.488172114,0.338093281,-0.464026749,0.999947548,0.553047121,0.344667464,-0.243249267,0.999960124,0.477033198,0.351565182,-0.245641023,0.99998349,0.533484101,0.402030975,-0.407014996,0.999973655,0.504639626,0.402726918,-0.407718331,0.99998188,0.612045169,0.49549824,-0.093163729,0.999857128,0.412089109,0.490168005,-0.096064389,0.999887526,0.760635972,0.490214318,-0.26001066,0.99966234,0.26395759,0.526424348,-0.065335929,0.999412,0.80631429,0.300423175,-0.598563433,0.998386204,0.107182324,0.511520147,-0.270077854,0.994907856,0.819304287,0.251327366,-0.668180943,0.9874084,0.061342496,0.519808352,-0.300816864,0.978903353,0.807261467,0.236293629,-0.660748124,0.986803651,0.061663747,0.512523413,-0.372556895,0.983386397,0.799646258,0.252444446,-0.61154902,0.989555418,0.075099483,0.512208343,-0.309236586,0.987500429,0.554524124,0.939127803,0.001380933,0.984605849,0.430930227,0.929766238,0.000239795,0.987317145,0.551915646,1.239493251,0.035260666,0.224010035,0.420646846,1.223730922,0.039895274,0.17605783,0.544993877,1.505747676,0.310788691,0.013684588,0.412090629,1.507134318,0.186012909,0.018209903,0.546262622,1.542491317,0.327109993,0.033066403,0.412189335,1.547184706,0.189866379,0.029768808,0.520020008,1.595625043,0.095719263,0.009294892,0.422264904,1.596636415,-0.073506512,0.010934616
turn_left,0.519355774,0.370881259,-0.489710748,0.999976873,0.52895242,0.335653901,-0.461224496,0.999947846,0.537231743,0.334762871,-0.461292982,0.999948144,0.544815302,0.334129989,-0.461184204,0.999936163,0.504687369,0.337212294,-0.462512493,0.999957561,0.496056497,0.338028908,-0.462490946,0.999955773,0.488205105,0.339182884,-0.462754637,0.999949932,0.553051591,0.344937027,-0.242776901,0.999962211,0.477008283,0.352207839,-0.244593889,0.999984384,0.533653855,0.402765453,-0.406329066,0.999974847,0.504732013,0.403911382,-0.407124192,0.999982774,0.612079084,0.495501995,-0.096365377,0.999863207,0.41183275,0.491218984,-0.084470138,0.999889553,0.760679662,0.490065157,-0.288370073,0.999670327,0.263193667,0.527134836,-0.031361111,0.999425888,0.804715753,0.300523639,-0.662742972,0.998458743,0.107481658,0.51194483,-0.223961905,0.995041192,0.815247536,0.25056535,-0.740070939,0.987954021,0.061400492,0.519925833,-0.254685104,0.979350209,0.802625299,0.235875651,-0.728653789,0.987384856,0.061689515,0.512735009,-0.324060977,0.983737528,0.794991136,0.252308786,-0.674162865,0.990011871,0.07514628,0.512537897,-0.261738688,0.987764835,0.554517865,0.939123273,9.14E-05,0.984940588,0.430864871,0.929738939,0.001540149,0.987561882,0.551126957,1.239643455,0.036860764,0.223010316,0.419098228,1.223738432,0.042273026,0.174232125,0.543470383,1.505815864,0.313466907,0.013441527,0.410382509,1.507038832,0.19836621,0.017785517,0.544728994,1.542566419,0.330081731,0.032626517,0.410473108,1.546988606,0.203633994,0.029154588,0.518339992,1.595669389,0.098569937,0.00914851,0.420877039,1.596718311,-0.064797461,0.01069314
turn_left,0.52082938,0.371677786,-0.488779217,0.999978065,0.529744506,0.336299509,-0.460321963,0.999950945,0.537945271,0.335373938,-0.460391134,0.999951124,0.545140982,0.334646612,-0.460284323,0.999939859,0.505479693,0.337927788,-0.461737394,0.999960005,0.496502638,0.338687748,-0.461709917,0.999958217,0.488481432,0.339910388,-0.461965621,0.999952793,0.553056955,0.34519431,-0.242341831,0.999964416,0.476989686,0.352704883,-0.244354457,0.999985397,0.534341216,0.403332561,-0.405582368,0.999976218,0.505378366,0.404978395,-0.406147152,0.999983847,0.612115681,0.495291024,-0.09631741,0.99986887,0.411725849,0.491792411,-0.088500455,0.999892414,0.760697961,0.489753336,-0.289032817,0.999669611,0.263280958,0.527645409,-0.037509654,0.999435961,0.801407814,0.300647408,-0.664651811,0.998501241,0.10941162,0.512133181,-0.226170331,0.995125413,0.810124874,0.250457257,-0.742617369,0.988325953,0.062571712,0.520021081,-0.255169511,0.979669333,0.797486782,0.235901728,-0.73328203,0.987793207,0.062809572,0.512886882,-0.324324936,0.983986139,0.790023327,0.252546251,-0.677297235,0.990333915,0.076484986,0.51269716,-0.264299095,0.98794961,0.554490745,0.939073801,0.0002628,0.985348403,0.4308483,0.929772019,0.00137791,0.987815976,0.551059723,1.239684701,0.03968608,0.225846112,0.419015348,1.223705292,0.04220717,0.176491126,0.543364644,1.505791783,0.315421432,0.013676373,0.41028589,1.506324887,0.197923467,0.017875306,0.544540286,1.542567611,0.33159411,0.032864954,0.410347879,1.545891881,0.203185886,0.029039685,0.518359423,1.595473647,0.099711366,0.00924192,0.420876563,1.596712947,-0.065958634,0.010723537
turn_left,0.520838559,0.371756136,-0.486323267,0.999979019,0.529756665,0.336391628,-0.457738698,0.99995333,0.537965178,0.335496962,-0.457798183,0.999953508,0.545158207,0.334782451,-0.457678735,0.999942899,0.50548619,0.337935328,-0.458475918,0.999961793,0.4964706,0.338692218,-0.458446801,0.999960005,0.488463461,0.339906693,-0.458700806,0.99995482,0.553028703,0.345227867,-0.237789303,0.999966204,0.476762712,0.352716178,-0.235118181,0.999986112,0.534351408,0.403419346,-0.402583688,0.999977291,0.505280435,0.404994071,-0.402116835,0.999984562,0.612080455,0.495295346,-0.099017069,0.9998734,0.41116032,0.492447525,-0.072201148,0.9998945,0.760685802,0.489760876,-0.329970449,0.99967432,0.263086021,0.52828151,-0.008205669,0.999444664,0.79069519,0.300560534,-0.738029957,0.998533905,0.109592184,0.512758851,-0.193389103,0.995150805,0.796507001,0.250028998,-0.820411325,0.988570809,0.062600948,0.521002114,-0.223719314,0.979676366,0.782660186,0.235117376,-0.805051148,0.988043249,0.0628241,0.513679922,-0.293615431,0.983984649,0.775728941,0.252152562,-0.74870193,0.990542114,0.076499417,0.513404071,-0.231484219,0.98797673,0.554495633,0.939069629,-0.003340635,0.985478818,0.430746794,0.929800034,0.005031548,0.987895012,0.550997317,1.239772558,0.039143015,0.218223616,0.417868614,1.223718166,0.050600391,0.169632837,0.542939603,1.505895138,0.316892028,0.013043639,0.408712536,1.506337881,0.213593632,0.017038919,0.544305027,1.542622924,0.333484709,0.031476438,0.408562988,1.54590404,0.219552964,0.027850337,0.517268121,1.595773935,0.099074967,0.008835833,0.419639885,1.596952438,-0.055605598,0.010285493
turn_left,0.52118057,0.371981204,-0.464260101,0.999980152,0.529903829,0.336617738,-0.433974445,0.999956131,0.538083434,0.335758299,-0.434048742,0.99995625,0.545203567,0.335065544,-0.433937401,0.999946356,0.505637884,0.338120043,-0.436421007,0.999963999,0.496509403,0.338890195,-0.436416537,0.99996227,0.4884817,0.340138048,-0.436657816,0.999957383,0.552945256,0.345405012,-0.212174013,0.999968231,0.47658667,0.353053242,-0.21811609,0.999986947,0.534416974,0.403625369,-0.380216509,0.999978423,0.505294919,0.405206949,-0.382186294,0.999985337,0.61184901,0.495351911,-0.088210091,0.999876857,0.410954535,0.493361294,-0.061186247,0.999895573,0.760654747,0.489391834,-0.320118219,0.99967283,0.263690501,0.528396368,-0.001935894,0.999440491,0.775991082,0.297123611,-0.712761521,0.998548627,0.11117021,0.513358295,-0.187032312,0.995088756,0.778698027,0.246591792,-0.793114781,0.988744199,0.063335314,0.521216929,-0.218296573,0.979495645,0.764717042,0.232582852,-0.779147387,0.988229811,0.063186854,0.513855696,-0.288398564,0.983842373,0.758679986,0.25006476,-0.723583162,0.990678668,0.076795794,0.513801813,-0.224958465,0.987876892,0.554477334,0.939409077,-0.003356251,0.985891759,0.430649608,0.930170059,0.005041881,0.988223791,0.551253676,1.2402668,0.038126938,0.219341159,0.418758005,1.224824429,0.050558258,0.169716507,0.543930173,1.505996466,0.305423439,0.012980913,0.410571724,1.507462025,0.208748937,0.017078042,0.545318067,1.54265964,0.32103461,0.031379253,0.410552084,1.547115445,0.213806003,0.027753087,0.518582582,1.596007109,0.089778975,0.008830796,0.421506822,1.598293662,-0.058429342,0.010328164
turn_left,0.521800697,0.372142315,-0.459949791,0.99998033,0.530111432,0.336742133,-0.429233491,0.999956906,0.538223445,0.335889608,-0.429304928,0.999956965,0.54524374,0.335198224,-0.42920056,0.999947488,0.506002605,0.33823967,-0.431231827,0.999964595,0.496722996,0.338997811,-0.431219727,0.999962747,0.488602698,0.340281487,-0.431472152,0.999958098,0.552826881,0.345458359,-0.206912398,0.999968827,0.476516247,0.353269845,-0.211250067,0.999987066,0.534652114,0.403684318,-0.375943959,0.999978483,0.505625308,0.405274272,-0.377441585,0.999985397,0.611293733,0.495355189,-0.087929264,0.999877036,0.410535634,0.493777126,-0.054105729,0.999894798,0.760623932,0.489593685,-0.325021565,0.999670267,0.262209177,0.528341115,-0.003708158,0.999435663,0.757469893,0.296606481,-0.728843808,0.998520136,0.110597983,0.513174176,-0.197896212,0.995009422,0.757833362,0.246516854,-0.811619461,0.98859185,0.063282698,0.521128237,-0.227283075,0.979228914,0.743578792,0.232751653,-0.794739842,0.98805362,0.06315162,0.513822258,-0.297515482,0.983625054,0.738476098,0.250246137,-0.738369107,0.990521312,0.076647863,0.513747394,-0.235924527,0.987712324,0.554446042,0.940208018,-0.003961713,0.985842049,0.43029952,0.930661798,0.005633506,0.98819834,0.551144838,1.242085338,0.038044896,0.216515258,0.418751419,1.226606131,0.045535315,0.167419598,0.543944538,1.508637786,0.304955691,0.012782344,0.410578728,1.511367798,0.191942438,0.016903196,0.545335472,1.545611858,0.320364952,0.030905483,0.410552919,1.551363468,0.195270345,0.027426913,0.518680692,1.598177433,0.087572716,0.008745442,0.421466678,1.60249722,-0.079038292,0.010286869
turn_left,0.522156894,0.372416705,-0.450564206,0.999979317,0.530607104,0.33724767,-0.419119775,0.999955237,0.538665831,0.336473405,-0.419187635,0.999955058,0.545419574,0.335814118,-0.419109493,0.999945879,0.506517291,0.338685006,-0.420836031,0.999963224,0.497162163,0.339418203,-0.420819223,0.999961138,0.48875317,0.340738624,-0.421065658,0.999956787,0.552834153,0.346291542,-0.201959163,0.999967635,0.476505429,0.353871346,-0.205797076,0.99998641,0.53479588,0.403741002,-0.369439691,0.999977529,0.50574106,0.405351967,-0.370699048,0.999984741,0.610439897,0.495432526,-0.090262242,0.999871731,0.41051203,0.494070977,-0.053106971,0.999889851,0.760945201,0.489718825,-0.340928197,0.999670386,0.262062639,0.527352393,-0.008898357,0.999425232,0.724940598,0.2966865,-0.722099006,0.998478532,0.110472046,0.512028694,-0.202824041,0.99498111,0.722682238,0.247012228,-0.803206146,0.988289177,0.063289508,0.52007395,-0.239426583,0.97915262,0.708108306,0.236609727,-0.780756056,0.987709701,0.06317427,0.513150513,-0.30788964,0.983549118,0.704523981,0.2536515,-0.728504002,0.990234554,0.0766543,0.512924731,-0.241144821,0.98765099,0.553887069,0.940544009,-0.003956314,0.98570627,0.42993632,0.93071866,0.005626171,0.988055646,0.549552977,1.243648767,0.037868761,0.213155493,0.418033421,1.226958394,0.039179958,0.16458638,0.542178929,1.509601831,0.30337128,0.012470203,0.40959692,1.51152885,0.182556808,0.016579214,0.543293655,1.546501637,0.318660259,0.030028641,0.409387916,1.55143249,0.185721606,0.026564743,0.517840207,1.598466277,0.087518975,0.008532923,0.419985116,1.602637887,-0.084003337,0.010064727
turn_left,0.522496104,0.373443574,-0.454193264,0.999978364,0.531067193,0.338279456,-0.423620373,0.999953628,0.539093018,0.337486953,-0.423689187,0.99995327,0.545606613,0.33677119,-0.423600972,0.999944389,0.50685966,0.339733332,-0.425116301,0.999961674,0.497392893,0.340394169,-0.425099134,0.99995929,0.488812983,0.341689944,-0.425347179,0.999955177,0.552896678,0.347083956,-0.205545574,0.999966502,0.476470083,0.35441792,-0.208345681,0.999985695,0.535038888,0.404273123,-0.372707009,0.999976754,0.505873799,0.406043172,-0.37365979,0.999984026,0.609952033,0.495563716,-0.096532628,0.999869108,0.410541445,0.494070917,-0.051133316,0.999887347,0.7614066,0.490731031,-0.361113757,0.999676526,0.261790454,0.52669704,0.002753758,0.999418616,0.714884222,0.296779841,-0.761180341,0.998458445,0.110576943,0.510824978,-0.199342191,0.995006561,0.710661054,0.248398155,-0.846814334,0.988122463,0.06358777,0.517580569,-0.237542301,0.979312718,0.697023511,0.240302563,-0.819634438,0.987496197,0.063243024,0.510942042,-0.308001518,0.98366344,0.694593072,0.256693631,-0.765791178,0.990054488,0.076661587,0.51123625,-0.238579482,0.98772943,0.553108037,0.941033304,-0.005212377,0.985616624,0.429445833,0.930867612,0.006857375,0.98794353,0.547366023,1.245329738,0.044962283,0.20553042,0.41616565,1.22713232,0.039295748,0.157919407,0.536928594,1.51123023,0.327784806,0.011844923,0.404314995,1.511680603,0.197142527,0.015744926,0.538209498,1.548235536,0.344649643,0.028520621,0.403453887,1.551532149,0.201827571,0.025230495,0.511389375,1.599060297,0.111610577,0.008103273,0.412376344,1.602886438,-0.075773284,0.009580526
turn_left,0.522671103,0.374075204,-0.456571907,0.999975085,0.531223595,0.338953227,-0.42609778,0.999946952,0.539217591,0.338194758,-0.426162183,0.999946356,0.545645893,0.337473869,-0.426071972,0.999936879,0.507148087,0.340281397,-0.427461475,0.999955952,0.497661531,0.340849042,-0.427442163,0.999953151,0.488966376,0.342094332,-0.427690655,0.999948859,0.552898288,0.347334176,-0.207725614,0.999961853,0.476465791,0.35457167,-0.209836721,0.999983132,0.53520447,0.404569447,-0.374701917,0.999973893,0.506097674,0.406315684,-0.375525892,0.999981523,0.609429181,0.495346546,-0.109679863,0.999858618,0.410538048,0.494072646,-0.050360031,0.999877691,0.76156038,0.491960734,-0.402380526,0.999678969,0.259710491,0.526214957,0.001082535,0.999398172,0.703009725,0.305735201,-0.802520454,0.998360693,0.110138021,0.509161294,-0.190725714,0.994885802,0.693579376,0.259885073,-0.887845397,0.987294674,0.0634064,0.514781296,-0.227037281,0.978905559,0.677985787,0.25622043,-0.848712742,0.986544609,0.06285613,0.508670568,-0.295217872,0.983313799,0.676789522,0.271105409,-0.801953018,0.989288628,0.076237053,0.509445488,-0.2287049,0.987463534,0.552756429,0.941675305,-0.008845721,0.98507154,0.429118782,0.931362212,0.010397716,0.987402797,0.546130657,1.247999191,0.047298551,0.199593917,0.41573745,1.229792714,0.053137105,0.152221292,0.534962535,1.513873696,0.338153392,0.011400439,0.403103769,1.513726354,0.225870207,0.01515838,0.536593378,1.551043987,0.355977625,0.027294692,0.402360857,1.553594589,0.23235099,0.024251798,0.509172201,1.60097158,0.125026569,0.007771421,0.408617795,1.604963779,-0.043051798,0.009229776
